State,Year,RegionID,RegionName,RegionType,StateName,Metro,CountyName,Date,Avg_Home_Value,HomeValue_Pct_Change,Company,Project,Location,AnnouncementDate,Is_Post_Announcement
SD,2020,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2020-12-31,206197.29824768135,4.818411955558677,,,,,0
SD,2021,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2021-12-31,239285.59473648877,16.046910783992054,,,,,0
SD,2022,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2022-12-31,255582.90249926163,6.81081858718664,,,,,0
SD,2023,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2023-12-31,274689.9617509377,7.475875367575213,,,,,0
SD,2024,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2024-12-31,298120.01805327,8.529636886977476,,,,,0
SD,2025,41913,Arlington,city,SD,"Brookings, SD",Kingsbury County,2025-09-30,316949.71391028125,6.316146087729879,,,,,0
TN,2001,40729,Samburg,city,TN,"Union City, TN",Obion County,2001-12-31,61579.65292365288,9.386899084093582,,,,,0
TN,2002,40729,Samburg,city,TN,"Union City, TN",Obion County,2002-12-31,234005.69903596689,280.004900849457,,,,,0
TN,2003,40729,Samburg,city,TN,"Union City, TN",Obion County,2003-12-31,240088.9926837767,2.599634826361563,,,,,0
TN,2004,40729,Samburg,city,TN,"Union City, TN",Obion County,2004-12-31,250305.3994352358,4.255258284545849,,,,,0
TN,2005,40729,Samburg,city,TN,"Union City, TN",Obion County,2005-12-31,250966.98191539137,0.2643101114272017,,,,,0
TN,2006,40729,Samburg,city,TN,"Union City, TN",Obion County,2006-12-31,265103.0282991377,5.632631940608035,,,,,0
TN,2007,40729,Samburg,city,TN,"Union City, TN",Obion County,2007-12-31,289903.9586529821,9.355204470112444,,,,,0
TN,2008,40729,Samburg,city,TN,"Union City, TN",Obion County,2008-12-31,58432.75710022712,-79.8440982414553,,,,,0
TN,2009,40729,Samburg,city,TN,"Union City, TN",Obion County,2009-12-31,56531.49336591928,-3.253763520086317,,,,,0
TN,2010,40729,Samburg,city,TN,"Union City, TN",Obion County,2010-12-31,55878.27021805835,-1.155503081499587,,,,,0
TN,2011,40729,Samburg,city,TN,"Union City, TN",Obion County,2011-12-31,52976.70914715715,-5.192646550400015,,,,,0
TN,2012,40729,Samburg,city,TN,"Union City, TN",Obion County,2012-12-31,58189.22773022306,9.83926458811688,,,,,0
TN,2013,40729,Samburg,city,TN,"Union City, TN",Obion County,2013-12-31,63381.993612701386,8.923929883642788,,,,,0
TN,2014,40729,Samburg,city,TN,"Union City, TN",Obion County,2014-12-31,62922.10804480597,-0.7255776312521278,,,,,0
TN,2015,40729,Samburg,city,TN,"Union City, TN",Obion County,2015-12-31,66515.7890027559,5.711316848111503,,,,,0
TN,2016,40729,Samburg,city,TN,"Union City, TN",Obion County,2016-12-31,73913.27049795577,11.121391786983658,,,,,0
TN,2017,40729,Samburg,city,TN,"Union City, TN",Obion County,2017-12-31,77431.5114705611,4.759958460642921,,,,,0
TN,2018,40729,Samburg,city,TN,"Union City, TN",Obion County,2018-12-31,85422.21981284524,10.31971117511008,,,,,0
TN,2019,40729,Samburg,city,TN,"Union City, TN",Obion County,2019-12-31,99129.0162824124,16.04593804703025,,,,,0
TN,2020,40729,Samburg,city,TN,"Union City, TN",Obion County,2020-12-31,113084.06102796836,14.077658862062048,,,,,0
TN,2021,40729,Samburg,city,TN,"Union City, TN",Obion County,2021-12-31,135308.68214540323,19.653186236332807,,,,,0
TN,2022,40729,Samburg,city,TN,"Union City, TN",Obion County,2022-12-31,104950.36406413624,-22.43634155614924,,,,,0
TN,2023,40729,Samburg,city,TN,"Union City, TN",Obion County,2023-12-31,108394.294659048,3.281485134065032,,,,,0
TN,2024,40729,Samburg,city,TN,"Union City, TN",Obion County,2024-12-31,113540.95401559072,4.74809063773276,,,,,0
TN,2025,40729,Samburg,city,TN,"Union City, TN",Obion County,2025-09-30,124272.06372546164,9.451311910235848,,,,,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2001,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2001-12-31,71015.55365242336,3.110544977859986,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2002,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2002-12-31,69825.6535489014,-1.6755485838296336,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2003,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2003-12-31,74353.97089785684,6.48517717887751,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2004,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2004-12-31,77583.55977872464,4.34353248638788,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2005,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2005-12-31,81769.53261981788,5.395437967827221,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2006,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2006-12-31,91473.6163701194,11.867603298431485,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2007,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2007-12-31,97209.84660511086,6.270912272432283,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2008,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2008-12-31,95188.66053868964,-2.0791989052629023,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2009,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2009-12-31,57729.56424510081,-39.35247757621665,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2010,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2010-12-31,56398.661533420694,-2.3054092458233977,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2011,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2011-12-31,54339.85294233233,-3.650456473808972,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2012,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2012-12-31,51599.99099673695,-5.042085683417341,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2013,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2013-12-31,49882.86788078484,-3.327758557284821,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2014,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2014-12-31,50775.46669359348,1.789389525361429,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2015,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2015-12-31,53616.47656481029,5.595241277369234,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2016,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2016-12-31,59651.73153135213,11.256343857744122,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2017,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2017-12-31,62714.23232928549,5.133967982679177,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2018,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2018-12-31,218785.85991817384,248.86157701719645,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,Vantage Data Centers,Frontier Campus, Shackelford County,2025-08-19,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,OpenAI/Oracle,Stargate Data Center, Abilene,2025-09-24,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,Yondr Group,Hyperscale Campus Expansion, Dallas,2025-09-01,0
TX,2019,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2019-12-31,230812.24826817057,5.496876422678598,Vantage Data Centers,Additional Campus, Undisclosed,2025-09-01,0
TX,2020,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2020-12-31,258387.87090060147,11.947209404759151,QTS Realty Trust,Expansion, Various sites,2023-01-01,0
TX,2020,47606,Scurry,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,2020-12-31,258387.87090060147,11.947209404759151,Tract,Multi-GW Technology Park, Caldwell County,2025-06-15,0
